imdbID,languages
16606428,Punjabi
14804342,Bulgarian
12188024,English
14603508,German
14081684,English
15684798,English
15168294,English
11651840,Kannada
11891824,English
15762446,Italian
15530170,English
13829390,Norwegian
13829390,English
14016172,English
17423854,English
16123946,French
14329592,English
16280664,English
14041436,English
14786344,English
14121714,English
14392064,Bengali
16650014,French
15255354,English
15941442,English
15402738,German
14746258,German
13943702,English
16152126,English
15669224,English
9136350,English
15359144,Indonesian
15819486,Hindi
13763960,German
16155622,Kannada
14543958,None
16273796,Japanese
14088192,English
13523346,German
15085552,German
12782774,English
15787968,English
13766468,Hindi
14325966,English
18081542,Japanese
14668042,Spanish
15790506,English
15672854,English
14902382,Marathi
14557960,English
14753716,English
17591846,English
15037516,Hebrew
15249362,Hindi
14926862,German
13821348,Finnish
13821348,Swedish
16059290,German
14229218,Tagalog
13185564,English
13855316,German
16896776,Persian
14081468,English
15730922,English
15484248,English
13701918,English
16253222,German
15155184,Bengali
15248892,Malayalam
15416578,English
14433592,Chinese
14036690,Bengali
15461298,English
16612276,Spanish
14025382,Greek
14557650,English
12278372,English
16171530,German
12685022,English
15818952,Italian
14443706,Norwegian
14443706,English
16951194,English
16000376,Telugu
15287166,Russian
15478456,Polish
13935970,English
13716446,Portuguese
14021774,Telugu
13580448,Norwegian
13580448,English
13580448,Spanish
16154620,Chhattisgarhi
14285922,English
12714696,Portuguese
15295088,Spanish
15533482,Spanish
14925298,English
14018286,Telugu
15193016,English
11700330,English
13659318,English
15190354,English
14955346,English
16376824,English
14807698,English
15719154,German
15672358,English
14494676,Portuguese
12839258,English
12853758,English
16297272,English
13759560,English
15433152,English
11423746,Italian
15084596,English
15183890,English
17518980,English
15672880,English
14804354,Bulgarian
11701628,English
15332112,Spanish
15009764,Kannada
15706962,English
16344326,Italian
14973824,Chinese
15724340,English
14172364,English
13415290,Swedish
15072996,English
15174154,Vietnamese
17056796,English
16259358,English
15672952,Italian
16119122,Bhojpuri
16022590,English
15816654,English
15546184,English
14773836,Kannada
16156674,English
13815976,German
15783538,English
13793482,Gujarati
13893576,Malayalam
13893576,Tamil
16984320,English
16305220,Spanish
17499104,English
15043696,English
14754738,Italian
14398974,French
15779542,Czech
14326486,English
15497070,English
15488468,Uzbek
13761286,German
15512004,English
16744590,English
15567864,Spanish
15079080,Greek
16915780,Hindi
14081448,English
16585560,Catalan
15614576,Marathi
15516668,English
14591266,English
14081236,English
14316952,Portuguese
15012464,German
14834248,French
16539312,Spanish
12799760,English
14081320,English
16318830,English
15673082,English
13879680,English
15716844,Oriya
15352686,English
13959674,English
14036700,Italian
14143008,Kannada
12444004,English
15164048,English
13808706,English
13380836,Spanish
15517224,English
14532608,Russian
14755034,English
16752326,French
13986066,English
14957362,English
14371986,English
13886150,German
9712262,Sinhala
13717924,French
15282262,Turkish
16247180,English
16413436,Japanese
14359556,French
13381358,English
14732386,English
11559386,English
14425578,English
14567950,English
16605882,English
16969716,English
11692710,Italian
13701656,English
14782262,Assamese
16149794,English
18140904,Hindi
16970186,English
14142402,English
16385456,Swahili
14315626,English
14827770,English
14371374,English
14922262,English
14446936,Italian
14922926,English
14922926,Yoruba
14397358,English
14006310,English
14083354,French
15850402,Malayalam
14332580,English
16427934,Japanese
15190848,English
9782842,Hindi
9782842,English
15723696,Oriya
15909912,Japanese
11018614,English
13852758,Portuguese
13985950,English
13617314,English
16295110,English
13081148,English
15072452,Spanish
13959680,Spanish
16971164,English
13623896,Marathi
10313738,English
15520832,English
15801708,Japanese
13901478,Finnish
16235284,English
14700394,English
14597316,Russian
13780266,English
11859726,Kannada
15497810,German
16914856,Tagalog
15783646,English
16290136,Punjabi
16310320,English
16281722,English
14960940,English
15354136,English
13784168,English
14037654,Indonesian
14169500,Marathi
16971728,English
13808346,English
15006598,French
15765926,English
14302360,Turkish
12908720,English
14584702,English
15847870,English
13929766,English
14742078,Tamil
14529834,Spanish
13687374,German
15662110,English
13814962,Greek
16973790,Japanese
15655098,German
15672312,German
18161304,English
15785936,English
13145744,Swiss German
13145744,German
14329256,English
16918236,Chinese
15482274,German
15359754,English
15223418,Czech
16404390,Japanese
16971030,Japanese
15192424,English
15370734,English
15370734,Czech
14537088,English
14344276,English
15662638,Italian
16258364,English
15787810,English
15672190,English
16118640,Chinese
13992810,Bengali
15801154,English
16763210,Japanese
5539420,English
5539420,Chinese
15716622,Dutch
15389376,Bengali
16385926,English
16348876,English
14136550,English
15731124,English
15672884,English
16351728,Spanish
16351728,Catalan
16749234,English
17373212,English
15672914,English
16259202,Afrikaans
13848566,English
17351640,English
17050776,English
15374822,Bhojpuri
15910118,Japanese
16175890,English
16589836,English
17539582,English
16267750,English
16267750,Shona
16289658,English
16289658,French
15579718,Zulu
15672188,English
14081452,English
7159074,English
12059924,Spanish
15788080,English
15672984,Italian
15672208,German
14139854,Kannada
15672180,English
14051470,German
15672194,Italian
16759988,English
15890982,Japanese
15672772,Italian
14118192,German
16385680,German
16413826,Japanese
14682926,Spanish
12287408,English
12287408,Russian
16172662,None
14591418,English
15459180,Italian
15839470,Russian
14377860,English
16496174,Hindi
15818950,German
16212308,English
15334694,English
16969382,English
15722976,Oriya
17024630,English
15183212,Afrikaans
16476644,English
16367250,English
15673198,English
16986088,French
16451202,English
16586528,Finnish
14035264,English
15096928,Hindi
15611100,English
16673782,English
15786928,Chinese
15786928,Spanish
15672210,English
15655072,English
13162400,English
16825274,Japanese
16676964,English
15672184,English
14962188,English
16227506,Spanish
15848124,Oriya
16280384,English
15857286,Portuguese
16744104,Japanese
11651814,Kannada
12281558,Hindi
14625688,Portuguese
15673008,German
15440072,English
14019232,English
15501862,English
17321830,English
16867966,English
15576024,English
15566782,English
15908838,Portuguese
16404322,German
15815976,Spanish
13281692,English
16174590,Italian
16409756,English
16917812,Chinese
16987704,English
15655336,English
15839864,Bengali
13009250,Marathi
15949602,Oriya
12793052,English
15658914,English
7806964,English
17318026,Uzbek
15470434,English
9747580,Italian
15179934,Bengali
15672302,English
16172950,English
16752098,Bengali
15963972,English
16142292,Oriya
15672936,Italian
15658956,English
15655094,Spanish
16344246,German
10700216,Marathi
15427762,English
15672874,German
15655080,German
14844746,English
11957810,Arabic
15044682,Japanese
15535712,Spanish
15672932,English
16220050,Spanish
15773258,English
13345100,Telugu
15673020,English
16530248,English
16287272,English
15672860,English
15227210,Spanish
15979680,Punjabi
16918996,Chinese
13814630,Italian
15672340,English
15939076,Spanish
17324632,English
15654412,Chinese
16228122,Russian
16898432,English
16974194,Japanese
13836120,Spanish
15953804,Oriya
15672962,English
15672830,Spanish
15307678,English
16760188,Greek
15359270,French
15672214,Italian
15672922,English
13223898,English
13223898,Turkish
13223898,French
13223898,Azerbaijani
15569164,English
15718912,German
16074096,German
13255666,English
14169616,Bhojpuri
15908888,English
14742070,Tamil
15764078,English
15416492,German
15829910,English
16427906,Japanese
13773762,English
15487040,English
16077822,English
16306672,English
12545246,English
15673330,English
15672826,English
17008016,Russian
17524832,English
14326036,English
15710858,Dutch
15558342,Hindi
15672202,Italian
16973302,Japanese
14773158,Telugu
15722950,Oriya
15768306,English
16277072,Chinese
13968650,Greek
16252732,Chinese
14081678,English
11651776,Kannada
15672788,English
14399178,English
16453178,English
15672178,English
15662636,Italian
15779496,Portuguese
14589330,Spanish
15672298,English
15809748,English
15672220,English
16993748,English
15869560,English
15655340,Italian
15672890,English
15426886,English
17506532,English
16747706,English
14356446,English
16823760,Japanese
14653312,Telugu
15701412,English
16236038,English
15672948,English
15516790,English
14856524,English
12490000,Portuguese
16985588,English
16271644,English
16374328,English
15048348,Portuguese
13858710,English
15314974,Portuguese
15673064,English
16252896,Tagalog
14329510,English
14887524,English
16369786,English
16239418,Hindi
10758868,English
14246322,English
14843182,English
17051082,English
15700716,English
15819370,English
16752388,English
15662644,English
15553778,English
14538232,English
16374448,English
15847192,English
15752582,German
15422910,Malayalam
18233050,English
16435992,German
14532562,English
16464260,None
15263278,Spanish
16442216,English
17220108,English
12900810,Nepali
12900810,English
16318368,English
15750652,Bengali
12723262,German
15327412,Chinese
16351076,English
17521098,French
18115494,Cantonese
12371942,English
16250130,Japanese
15672198,English
14966844,Spanish
15840790,English
16991646,English
15663942,German
15614446,Assamese
14445186,Spanish
16996054,Portuguese
16975514,Japanese
15839672,English
10568496,English
16444686,English
11603864,Kannada
7511584,English
15673202,English
14716248,English
15809508,Malay
16273820,Japanese
16044378,English
15672886,English
15778942,Oriya
16088646,English
15005538,Arabic
15005538,Persian
15005538,Turkish
15005538,Hassanya
15005538,English
17505418,English
15662634,English
15709226,English
16077408,English
14751798,English
16915292,English
9537148,Nepali
16426056,Japanese
16673484,English
13165316,English
17037848,English
17634012,Swedish
13929680,French
16059694,Spanish
14459280,Swiss German
16273838,Japanese
17663194,English
15662640,English
15654372,Spanish
14439672,Russian
16673552,English
15810072,Hindi
13797126,English
15672934,English
16764362,English
15672814,English
14922314,Manipuri
5678990,English
5678990,French
5678990,Central Khmer
16972288,Japanese
15761658,Portuguese
15673214,Spanish
15662630,Persian
15690622,English
16972318,Japanese
13808716,German
16306430,German
14579152,German
15661128,Afrikaans
16295124,English
14152444,English
16400546,Russian
15568180,Bhojpuri
13995444,English
15437450,English
13936044,English
16443922,French
15716962,Yoruba
14239862,Korean
15783590,English
17676750,English
16975892,Japanese
16918438,Chinese
16533182,German
11591718,English
14216624,Spanish
16311418,German
15672356,Italian
16244526,English
17500030,English
15544554,English
15672800,English
18078886,Swedish
14908642,English
16298906,English
15762350,Spanish
7661462,English
10127964,Spanish
13937040,English
16757490,Chinese
15672898,English
14707252,English
15788908,English
15007416,English
16492632,English
5629148,Spanish
15047164,English
14739454,English
14739454,Arabic
16760326,Greek
9536954,Spanish
9536954,English
14068294,German
16310418,English
